"ID","POST_ID","MS_ID","MS_SPACEID","CAP_COLOR","METER_TYPE","SMART_METE","ACTIVESENS","JURISDICTI","ON_OFF_STR","OSP_ID","RATEAREA","SFPARKAREA","STREET_NUM","STREETNAME","STREET_SEG","Location"
"604","542-10243","542-10240","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1024","LARKIN ST","8135000","(37.787697, -122.418327)"
"736","324-10023","324-10020","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1002","BATTERY ST","2765000","(37.800581, -122.401372)"
"565","561-00014","561-00010","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","1","MAIN ST","8627000","(37.792951, -122.396194)"
"306","700-04121","700-04120","1","Black","MS","N","N","SFMTA","ON","0","MC5","Mission","412","VALENCIA ST","13058000","(37.766197, -122.422117)"
"1437","720-05431","720-05430","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","543","WASHINGTON ST","13409000","(37.795493, -122.403031)"
"1860","202-00035","202-00030","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","3","02ND ST","129000","(37.789173, -122.401132)"
"211","331-06750","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","675","BRYANT ST","3285000","(37.778065, -122.399804)"
"327","469-17560","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1756","HOLLOWAY AVE","6998201","(37.721013, -122.480474)"
"108","857-17050","857-17001","5","Black","MS","N","N","PORT","ON","0","PortMC1"," ","1705","MONTGOMERY ST","9321000","(37.804962, -122.405271)"
"240","563-03280","563-03004","28","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","328","MCALLISTER ST","8893000","(37.780503, -122.417561)"
"243","460-02011","460-02010","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","201","HALLECK ST","6633000","(37.793502, -122.401384)"
"5","593-00031","593-00030","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","3","OFARRELL ST","9720000","(37.786743, -122.405087)"
"295","562-26090","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Fisherman's Wharf","2609","MASON ST","8840000","(37.807806, -122.414107)"
"2202","561-02176","561-02170","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","217","MAIN ST","8629000","(37.790474, -122.393094)"
"127","386-02071","386-02070","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","207","DRUMM ST","4972000","(37.795726, -122.396932)"
"919","307-03030","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Civic Center","303","ASH ST","2507000","(37.779221, -122.423158)"
"802","651-00117","651-00110","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","11","SANSOME ST","11542000","(37.790868, -122.400762)"
"1990","331-09013","331-09010","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","901","BRYANT ST","3293000","(37.774113, -122.404799)"
"137","650-36180","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","3618","SACRAMENTO ST","11268000","(37.787532, -122.452546)"
"1364","472-00522","472-00520","2","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","52","HYDE ST","7114000","(37.780873, -122.415267)"
"1315","561-02157","561-02150","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","215","MAIN ST","8629000","(37.790543, -122.393179)"
"342","524-02461","524-02460","1","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","246","KING ST","7833201","(37.777379, -122.392998)"
"1817","202-00034","202-00030","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","3","02ND ST","129000","(37.78918, -122.401141)"
"1496","205-01464","205-01460","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","146","05TH ST","295000","(37.781805, -122.405469)"
"1658","562-03222","562-03220","2","Black","MS","N","N","SFMTA","ON","0","MC1"," ","322","MASON ST","8803000","(37.786848, -122.409746)"
"2187","821-05440","821-05002","44","Black","MS","N","N","PORT","ON","0","PortMC1"," ","544","BEALE ST","2868000","(37.78564, -122.389033)"
"507","400-01445","400-01440","5","Black","MS","N","N","SFMTA","ON","0","MC1"," ","144","EDDY ST","5059000","(37.784221, -122.41083)"
"269","568-02391","568-02390","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","239","MISSION ST","9085000","(37.791306, -122.395474)"
"359","606-15281","606-15280","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1528","PINE ST","10477000","(37.789591, -122.421258)"
"80","470-06321","470-06320","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","632","HOWARD ST","7035000","(37.786385, -122.398889)"
"808","561-02125","561-02120","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","212","MAIN ST","8629000","(37.790126, -122.392914)"
"196","328-01330","-","0","Black","SS","N","N","SFMTA","ON","0","MC5","Downtown","133","BEALE ST","2864000","(37.790607, -122.394976)"
"438","612-17340","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1734","POLK ST","10572000","(37.793025, -122.421104)"
"1336","460-02016","460-02010","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","201","HALLECK ST","6633000","(37.793495, -122.401436)"
"1694","720-03416","720-03410","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","341","WASHINGTON ST","13405000","(37.795859, -122.400215)"
"2071","606-15182","606-15180","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1518","PINE ST","10477000","(37.789619, -122.421041)"
"1562","568-02339","568-02330","9","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","233","MISSION ST","9085000","(37.791319, -122.395458)"
"1173","701-18297","701-18290","7","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1829","VAN NESS AVE","13160101","(37.792691, -122.422962)"
"898","724-02320","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","232","WILLOW ST","13664000","(37.783246, -122.422045)"
"475","864-04150","-","0","Black","SS","Y","N","PORT","ON","0","PortMC1"," ","415","SPEAR ST","12048000","(37.788497, -122.388872)"
"1411","720-05345","720-05340","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","534","WASHINGTON ST","13409000","(37.795622, -122.403025)"
"768","600-03163","600-03160","3","Black","MS","N","N","SFMTA","ON","0","MC2"," ","316","PACIFIC AVE","10119000","(37.797624, -122.401463)"
"1057","892-00031","892-00001","31","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796541, -122.394616)"
"1790","359-05366","359-05360","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","536","CLAY ST","4085000","(37.794784, -122.402829)"
"665","324-10285","324-10280","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1028","BATTERY ST","2766000","(37.801276, -122.401513)"
"1034","386-02083","386-02080","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","208","DRUMM ST","4972000","(37.795805, -122.396696)"
"1289","328-00515","328-00510","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","51","BEALE ST","2863000","(37.791309, -122.395857)"
"1711","208-02575","208-02570","5","Black","MS","N","N","SFMTA","ON","0","MC2"," ","257","08TH ST","411000","(37.775239, -122.410234)"
"401","386-02041","386-02040","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","204","DRUMM ST","4972000","(37.795627, -122.39666)"
"1198","614-18274","614-18270","4","Black","MS","N","N","SFMTA","ON","0","MC5","Fillmore","1827","POST ST","10646000","(37.785169, -122.432448)"
"2092","501-01103","501-01100","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","110","JESSIE ST","7517000","(37.788246, -122.400656)"
"1892","661-01246","661-01240","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","124","STEVENSON ST","12166000","(37.78845, -122.401332)"
"829","440-05220","-","0","Black","SS","N","N","SFMTA","ON","0","MC2"," ","522","GEARY ST","6112000","(37.786906, -122.412285)"
"2224","445-01320","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","132","GREEN ST","6441000","(37.800392, -122.402429)"
"961","582-01142","582-01140","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","114","NEW MONTGOMERY ST","9544000","(37.78704, -122.400105)"
"636","892-00021","892-00001","21","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796522, -122.394648)"
"1474","370-01518","370-01510","8","Black","MS","Y","N","SFMTA","ON","0","MC5","Mission","151","CAPP ST","3673000","(37.763669, -122.418488)"
"533","569-22111","569-22110","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","2211","MARKET ST","8766101","(37.765386, -122.431396)"
"1066","525-00205","525-00200","5","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","20","KAPLAN LN","7741000","(37.785027, -122.399281)"
"2041","202-02143","202-02140","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","214","02ND ST","135000","(37.786392, -122.397895)"
"697","386-02088","386-02080","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","208","DRUMM ST","4972000","(37.795851, -122.396705)"
"721","411-00400","411-00004","40","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","40","FELL ST","5439000","(37.776522, -122.418831)"
"1166","324-09345","324-09340","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","934","BATTERY ST","2764000","(37.800323, -122.401322)"
"956","470-06243","470-06240","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","624","HOWARD ST","7035000","(37.786443, -122.398816)"
"2022","218-40160","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","4016","18TH ST","891000","(37.76098, -122.434412)"
"1347","561-00148","561-00140","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","14","MAIN ST","8627000","(37.792701, -122.396137)"
"2064","606-15204","606-15200","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1520","PINE ST","10477000","(37.789607, -122.421137)"
"1611","651-00267","651-00260","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","26","SANSOME ST","11542000","(37.791004, -122.400632)"
"95","500-17010","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1701","JACKSON ST","7397000","(37.793852, -122.423275)"
"797","658-00024","658-00020","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","2","SPEAR ST","12044000","(37.793611, -122.395531)"
"284","211-03141","211-03140","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","314","11TH ST","515000","(37.771453, -122.413658)"
"887","705-06052","705-06050","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","605","VALLEJO ST","13092000","(37.798694, -122.407464)"
"1743","447-01185","447-01180","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","118","GREENWICH ST","6485000","(37.803221, -122.40263)"
"929","561-00019","561-00010","9","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","1","MAIN ST","8627000","(37.792917, -122.396151)"
"416","525-00209","525-00200","9","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","20","KAPLAN LN","7741000","(37.784994, -122.399239)"
"1094","583-02676","583-02670","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","267","NOE ST","9611000","(37.764574, -122.433055)"
"1931","684-03393","684-03390","3","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","339","TOWNSEND ST","12663000","(37.776099, -122.396028)"
"396","847-05080","-","0","Black","SS","Y","N","PORT","ON","0","PortMC1"," ","508","JEFFERSON ST","7460000","(37.807632, -122.42093)"
"625","561-00183","561-00180","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","18","MAIN ST","8627000","(37.792598, -122.396007)"
"840","720-05317","720-05310","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","531","WASHINGTON ST","13409000","(37.795513, -122.402876)"
"729","386-02111","386-02110","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","211","DRUMM ST","4972000","(37.795802, -122.396947)"
"741","350-32300","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","3230","CALIFORNIA ST","3566000","(37.787169, -122.448166)"
"1237","568-02276","568-02270","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","227","MISSION ST","9085000","(37.7914, -122.395356)"
"2242","684-01720","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","172","TOWNSEND ST","12657000","(37.779429, -122.392175)"
"988","651-00203","651-00200","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","20","SANSOME ST","11542000","(37.790889, -122.400608)"
"2128","561-00318","561-00310","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","31","MAIN ST","8627000","(37.792622, -122.395781)"
"2160","596-00389","596-00380","9","Black","MS","N","N","SFMTA","ON","0","MC3"," ","38","OTIS ST","10046000","(37.77241, -122.41969)"
"1353","472-00547","472-00540","7","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","54","HYDE ST","7114000","(37.780987, -122.415291)"
"465","440-22140","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","2214","GEARY BLVD","6044201","(37.783385, -122.439996)"
"1830","471-06691","471-06690","1","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","669","HARRISON ST","6716000","(37.782749, -122.396963)"
"1978","210-03112","210-03110","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","311","10TH ST","488000","(37.772547, -122.412345)"
"333","590-00640","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Civic Center","64","OAK ST","9750000","(37.775316, -122.42081)"
"1130","462-05133","462-05130","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","513","HAIGHT ST","6608000","(37.771986, -122.430908)"
"1828","471-06693","471-06690","3","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","669","HARRISON ST","6716000","(37.782731, -122.396987)"
"1262","352-04296","352-04290","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","429","CASTRO ST","3790000","(37.761538, -122.434958)"
"1269","561-00168","561-00160","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","16","MAIN ST","8627000","(37.792632, -122.39605)"
"576","205-06227","205-06220","7","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","622","05TH ST","306000","(37.775978, -122.398169)"
"1153","561-00193","561-00190","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","19","MAIN ST","8627000","(37.792778, -122.395977)"
"428","700-06221","700-06220","1","Black","MS","N","N","SFMTA","ON","0","MC5","Mission","622","VALENCIA ST","13062000","(37.762662, -122.421779)"
"1533","567-00942","567-00940","2","Black","MS","N","N","SFMTA","ON","0","MC1"," ","94","MINT ST","9064000","(37.782295, -122.407401)"
"861","562-03201","562-03200","1","Black","MS","N","N","SFMTA","ON","0","MC1"," ","320","MASON ST","8803000","(37.786793, -122.409734)"
"1385","470-14443","470-14440","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1444","HOWARD ST","7056000","(37.773284, -122.415473)"
"1538","567-00962","567-00960","2","Black","MS","N","N","SFMTA","ON","0","MC1"," ","96","MINT ST","9064000","(37.782238, -122.40733)"
"597","440-08406","440-08400","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","840","GEARY ST","6116000","(37.7862, -122.417803)"
"1379","470-15272","470-15270","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1527","HOWARD ST","7057000","(37.772482, -122.41614)"
"1583","336-15312","336-15310","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1531","BUSH ST","3445000","(37.788258, -122.423232)"
"2266","611-04070","-","0","Black","SS","Y","N","SFMTA","ON","0","MC3"," ","407","PARNASSUS AVE","10293000","(37.763307, -122.458206)"
"1020","386-02042","386-02040","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","204","DRUMM ST","4972000","(37.795638, -122.396662)"
"529","216-31190","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Mission","3119","16TH ST","732000","(37.7648, -122.422693)"
"1977","210-03113","210-03110","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","311","10TH ST","488000","(37.77254, -122.412337)"
"645","562-03221","562-03220","1","Black","MS","N","N","SFMTA","ON","0","MC1"," ","322","MASON ST","8803000","(37.786839, -122.409744)"
"1551","501-03013","501-03010","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","301","JESSIE ST","7520001","(37.784799, -122.404885)"
"1358","472-00542","472-00540","2","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","54","HYDE ST","7114000","(37.780942, -122.415281)"
"460","216-31400","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Mission","3140","16TH ST","733000","(37.764917, -122.423038)"
"909","324-06215","324-06210","5","Black","MS","N","N","SFMTA","ON","0","MC2"," ","621","BATTERY ST","2761000","(37.797476, -122.400906)"
"993","651-00281","651-00280","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","28","SANSOME ST","11542000","(37.791022, -122.400635)"
"1501","700-06228","700-06220","8","Black","MS","N","N","SFMTA","ON","0","MC5","Mission","622","VALENCIA ST","13062000","(37.762571, -122.42177)"
"1924","684-03396","684-03390","6","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","339","TOWNSEND ST","12663000","(37.776088, -122.396042)"
"724","411-00340","411-00004","34","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","34","FELL ST","5439000","(37.776526, -122.418796)"
"823","401-02337","401-02330","7","Black","MS","N","N","SFMTA","ON","0","MC1"," ","233","ELLIS ST","5172000","(37.78507, -122.410675)"
"132","418-01060","-","0","Black","SS","N","N","SFMTA","ON","0","MC5","South Embarcadero","106","FOLSOM ST","5651000","(37.790036, -122.391166)"
"48","463-00371","463-00370","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","37","HAWTHORNE ST","6809000","(37.784992, -122.398144)"
"16","563-03220","563-03004","22","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","322","MCALLISTER ST","8893000","(37.780508, -122.417526)"
"1926","684-03399","684-03390","9","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","339","TOWNSEND ST","12663000","(37.776077, -122.396056)"
"164","359-05401","359-05400","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","540","CLAY ST","4085000","(37.794768, -122.402954)"
"201","691-17200","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1720","UNION ST","12866000","(37.79812, -122.427875)"
"851","502-06269","502-06260","9","Black","MS","N","N","SFMTA","ON","0","MC2"," ","626","JONES ST","7572000","(37.787533, -122.413247)"
"1714","568-02156","568-02150","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","215","MISSION ST","9085000","(37.791523, -122.395203)"
